,model,scenario,year,rcp,mod_scen_combined,Primary_Energy,Primary_Energy_Wind,Primary_Energy_Solar,Primary_Energy_Biomass,Primary_Energy_Biomass_w_CCS,Primary_Energy_Hydro,Primary_Energy_Nuclear,Primary_Energy_Geothermal,Primary_Energy_Fossil,Primary_Energy_Fossil_w_CCS,Primary_Energy_Fossil_wo_CCS,Primary_Energy_Coal,Primary_Energy_Coal_w_CCS,Primary_Energy_Coal_wo_CCS,Primary_Energy_Oil,Primary_Energy_Oil_w_CCS,Primary_Energy_Oil_wo_CCS,Primary_Energy_Gas,Primary_Energy_Gas_w_CCS,Primary_Energy_Gas_wo_CCS,Primary_Energy_Non_Biomass_Renewables,Emissions_CO2,Emissions_CH4,Emissions_N2O,Emissions_Kyoto_Gases,Emissions_CO2_Carbon_Capture_and_Storage,Emissions_CO2_Carbon_Capture_and_Storage_Biomass,Emissions_CO2_Fossil_Fuels_and_Industry,Emissions_CO2_Land_Use,Final_Energy,Final_Energy_Electricity,Final_Energy_Hydrogen,Final_Energy_Industry,Final_Energy_Residential_and_Commercial,Final_Energy_Transportation,Final_Energy_Gases,Final_Energy_Heat,Final_Energy_Liquids,Final_Energy_Solids,Final_Energy_Solar,Final_Energy_Electrification,Price_Carbon,GDP_PPP,cumulative_emissions,squared_cumulative_emissions
1160,WITCH-GLOBIOM,SSP3,2010,Baseline,WITCH-GLOBIOM-SSP3-Baseline,489.010782321538,1.34381930309042,0.210657142076069,37.305032205759,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.165117834786,79.5375663758721,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.6680502078556,0.210657142076069,0.2387331749877674,,65.6161143297057,5996.431117617744,35957186.14833439
1161,WITCH-GLOBIOM,SSP3,2020,Baseline,WITCH-GLOBIOM-SSP3-Baseline,684.540717278611,5.25808089708477,1.80109107382239,45.5564855857529,0.000548090860727949,12.7771263410682,15.6210406311816,,603.106109046231,0.000578782126492415,603.105530264104,193.008174908679,0.000578781081774485,193.007596127598,240.933680902914,,240.933680902914,169.164253234638,1.04471793043446e-09,169.164253233593,,48.2869963675708,0.458963517175709,11.4792358252677,64.6179620342361,9.78861587805982e-05,4.82319957440595e-05,45.708058347671894,2.57893801989895,470.813449602949,125.745884567457,,,,77.3320614267754,92.1792035616882,,183.013804320874,69.8744705902155,1.80109107382239,0.2670821844055267,,96.9427076454172,5996.431117617744,35957186.14833439
1162,WITCH-GLOBIOM,SSP3,2030,Baseline,WITCH-GLOBIOM-SSP3-Baseline,835.413177801289,9.87033952620491,1.89922867633319,52.0622228119166,0.000480644532688533,14.4661225785674,20.5179690230802,,736.165348824588,0.000508184419471631,736.164840640168,251.025267119707,0.000508183439742308,251.024758936267,283.117107044814,,283.117107044814,202.022974660066,9.79729323308271e-10,202.022974659087,,58.2935841197635,0.542311150910132,12.6375319642202,77.8925419856854,8.589424815488481e-05,4.22967188765909e-05,56.485429901622005,1.80815421814146,575.536749819406,174.517034449192,,,,88.7036671033723,107.123340145656,,215.13088482914,78.7654825343021,1.89922867633319,0.3032248323047183,,128.521288718738,5996.431117617744,35957186.14833439
1163,WITCH-GLOBIOM,SSP3,2040,Baseline,WITCH-GLOBIOM-SSP3-Baseline,922.261160486586,15.9918104033496,2.65202477488857,57.6967045745877,0.000326129845263006,16.1393069131498,23.0466779233545,,806.281112070692,0.000289378418941645,806.280822692273,286.077857427075,0.000289377495702783,286.077568049579,304.359842047803,,304.359842047803,215.843412595815,9.23238862421139e-10,215.843412594892,,63.533000949188,0.580243870071617,13.4405350163298,84.7771243435586,5.3525408587723103e-05,2.8699426383144498e-05,62.344497955594804,1.18850299359321,639.104608195678,207.906259633562,,,,94.6482689726044,113.439590816919,,230.901146843219,86.8577383320147,2.65202477488857,0.3253086536498674,,151.729911755932,5996.431117617744,35957186.14833439
1164,WITCH-GLOBIOM,SSP3,2050,Baseline,WITCH-GLOBIOM-SSP3-Baseline,975.342057635276,20.6773133570866,3.41196895166775,64.2663099618072,0.000251613673829874,17.6549722030611,24.6910750261735,,844.157260574384,0.000215226461388038,844.157045347923,311.707034870292,0.000215225587809334,311.706819644705,310.996911754909,,310.996911754909,221.453313949183,8.73578704250446e-10,221.45331394831,,66.7180969466222,0.5835464756850129,14.0372930087959,88.49515369695679,4.06064290719941e-05,2.21420032970289e-05,65.9148050591756,0.803291887446575,680.678882425629,232.213992685265,,,,97.7988231877847,115.384621768372,,237.960347616053,95.1198000863459,3.41196895166775,0.34115057581595637,,169.915838252202,5996.431117617744,35957186.14833439
1165,WITCH-GLOBIOM,SSP3,2060,Baseline,WITCH-GLOBIOM-SSP3-Baseline,1002.45420028088,23.7783269317116,4.09858378438495,67.4452222938245,0.000192313629552985,18.9613879668403,25.7359690176985,,861.911005108644,0.000286903646062505,861.910718204998,331.016006421799,0.000286902795153414,331.015719519004,311.531178125915,,311.531178125915,219.36382056093,8.50909090909091e-10,219.363820560079,,68.30918224093361,0.5832069592698229,14.5190036671322,90.2756775693513,4.15372714025366e-05,1.6923599400662602e-05,68.0778041829121,0.23137805802146802,702.345579738318,246.575805314376,,,,101.491277220808,113.271887062686,,239.971280311035,102.526394035448,4.09858378438495,0.3510747592463613,,185.441264189648,5996.431117617744,35957186.14833439
1166,WITCH-GLOBIOM,SSP3,2070,Baseline,WITCH-GLOBIOM-SSP3-Baseline,1048.12519840419,28.6182354022331,4.7428311029571,68.9644092614978,0.000235666948194564,20.053289269123,27.0130961841569,,898.16438058362,0.0012778905063304,898.163102693114,369.254366620457,0.000434048854525496,369.253932571602,313.82949361225,,313.82949361225,215.080520350914,0.00084384165180491,215.079676509262,,72.4773027180918,0.5896299871502959,14.9586006316862,94.8006534632752,9.974626614258581e-05,2.07386914411216e-05,72.6070150316429,-0.129712313551173,730.438903881933,267.443049651903,,,,105.686136231732,110.774840245173,,243.068633535505,109.152500123504,4.7428311029571,0.36614020451343876,,202.307839623193,5996.431117617744,35957186.14833439
1167,WITCH-GLOBIOM,SSP3,2080,Baseline,WITCH-GLOBIOM-SSP3-Baseline,1076.67496330125,35.3854627979234,5.48794550325919,69.476716729012,0.000279184810727602,20.9474816919842,28.3420857328854,,916.407343419942,0.0013611352070457,916.405982284734,399.735031994521,0.00058244029981788,399.734449554222,310.172042402634,,310.172042402634,206.500269022786,0.000778694907227823,206.499490327879,,75.9626571081967,0.6363592353505391,15.3472600247601,99.6998114037156,0.000113081699940099,2.4568263344029e-05,76.2691752029581,-0.306518094761412,748.395182329903,285.636243220492,,,,109.074433558522,105.40359675761,,242.847922919654,114.507365554922,5.48794550325919,0.381664994597172,,220.014244678918,5996.431117617744,35957186.14833439
1168,WITCH-GLOBIOM,SSP3,2090,Baseline,WITCH-GLOBIOM-SSP3-Baseline,1117.01767557239,43.368126398798,6.49137625191957,66.8995806292199,0.000323025927464576,21.6695212619828,30.8203558036113,,947.07045297984,0.0013223866327278,947.069130593207,436.269765102906,0.000585232218019854,436.269179870687,313.332213924493,,313.332213924493,197.468473952441,0.000737154414708025,197.467736798026,,80.3704731618807,0.6981813074420631,15.7443638831855,105.86559770629799,0.00011512298482236801,2.84262816168827e-05,80.83786829131179,-0.46739512943118,774.476443186009,306.945031537299,,,,109.25627377237,102.29977592834,,245.615076877259,119.616304492883,6.49137625191957,0.3963258459800291,,238.993232939801,5996.431117617744,35957186.14833439
1169,WITCH-GLOBIOM,SSP3,2100,Baseline,WITCH-GLOBIOM-SSP3-Baseline,1140.36170440102,52.0360386555164,7.79952428602366,61.8161114759208,0.000321311014097786,22.2467376926913,32.7736815588833,,962.912305678509,0.0035768298582784,962.908728848651,472.884974901914,0.000734167092846351,472.884240734821,308.702230647263,,308.702230647263,181.325100129333,0.0028426627654321,181.322257466567,,84.1362816030143,0.731413690101411,16.0445229788953,110.625844647191,0.000231971982830694,2.82753692406052e-05,84.6999425903612,-0.56366098734685,788.762430252872,325.419338405964,,,,109.176033511947,96.4379182317387,,244.530714223919,122.374963601318,7.79952428602366,0.4125695214738318,,260.419141497853,5996.431117617744,35957186.14833439
1170,WITCH-GLOBIOM,SSP4,2010,RCP19,WITCH-GLOBIOM-SSP4-19,489.009143881155,1.34381930309042,0.210657142076069,37.304970077852,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.164802572291,79.5359900633964,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.66800050553,0.210657142076069,0.23872866956328154,,65.6161143297057,586.202820153407,343633.7463558076
1171,WITCH-GLOBIOM,SSP4,2020,RCP19,WITCH-GLOBIOM-SSP4-19,567.629497395978,5.74967923855232,1.10099198767457,40.5362000557414,0.988287176247289,12.7771263410682,18.2648759592472,,487.977835055269,0.744541809917888,487.233293245351,149.224572146695,0.000687740696917601,149.223884405999,206.506773576011,,206.506773576011,132.246489332563,0.74385406922097,131.502635263342,,39.2530014906949,0.38612284652398804,10.570407848446601,53.1083840572922,0.12384904978370499,0.0869692715097614,36.7345369111397,2.5184645795552,398.695191285787,103.428770778339,,,,71.6428309521232,75.181297653393,,158.488853882855,61.5962689712,1.10099198767457,0.2594181546177733,0.00660093691387089,97.10890764982081,586.202820153407,343633.7463558076
1172,WITCH-GLOBIOM,SSP4,2030,RCP19,WITCH-GLOBIOM-SSP4-19,358.664350093006,14.5672304581991,47.9579144569197,47.6552777117991,13.8159523268916,14.4661225785674,34.4670491927779,,194.262561429096,16.3114143844759,177.95114704462,42.3249673533411,10.9679604592198,31.3570068941213,121.030921384954,,121.030921384954,30.9066726908005,5.34345392525602,25.5632187655445,,12.740211952387899,0.194675622231586,7.8293831817455,21.150915593995897,2.42125524183015,1.2158038047664599,12.8212809646722,-0.08106901228428989,298.299130802059,120.286296051054,,,,79.1036480664504,20.126655066381,,100.691190713424,57.1949889712,47.9579144569197,0.4032405180921289,0.795299703311865,125.009889465256,586.202820153407,343633.7463558076
1173,WITCH-GLOBIOM,SSP4,2040,RCP19,WITCH-GLOBIOM-SSP4-19,382.779244184497,36.1387386136469,60.1354744730978,64.0865209177205,33.1502657217102,16.1393069131498,33.8685422776802,,167.122470607247,23.9161091506966,143.206361456551,42.5585208636406,16.4365402155427,26.1219806480979,98.420575577743,,98.420575577743,26.1433741658637,7.47956893515391,18.6638052307098,,9.28598418790375,0.165167122355457,7.1957588377644495,16.654482280679897,4.69756652800887,2.9172233835104997,9.60252249145969,-0.316538303555943,315.604624700636,161.842549365098,,,,76.803747745946,14.927500368339,,86.0217459959983,52.8128289712,60.1354744730978,0.5128015773489134,1.5310355088169199,155.890414187369,586.202820153407,343633.7463558076
1174,WITCH-GLOBIOM,SSP4,2050,RCP19,WITCH-GLOBIOM-SSP4-19,421.325094820238,104.757267337304,58.4472214301509,83.2699588780926,60.3795953521854,17.6549722030611,30.4476756000204,,121.459812006248,29.3236253984931,92.1361866077546,42.3043083225268,21.4173539204513,20.8869544020755,57.5555608445064,,57.5555608445064,21.5999428392145,7.9062714780418,13.6936713611727,,4.19256193177157,0.143463186611658,6.55934585470605,10.6364075629357,7.54217746978584,5.3134043909923205,4.7915900621032295,-0.5990281303316629,347.125287213668,236.355623993727,,,,52.0857355888145,10.9549370872054,,52.0863771615357,47.7283489712,58.4472214301509,0.6808942842825555,2.68417136609476,181.799194243087,586.202820153407,343633.7463558076
1175,WITCH-GLOBIOM,SSP4,2060,RCP19,WITCH-GLOBIOM-SSP4-19,479.346844915027,179.9937014984,51.6440861120999,106.329289021925,90.2229266437717,18.9613879668403,27.9677273549495,,89.1624679387341,32.8527801939866,56.3096877447474,41.827059387153,26.1751312310884,15.6519281560647,30.8348082592112,,30.8348082592112,16.5006002923698,6.67764896289826,9.82295132947157,,-0.18416791397350998,0.130626527465006,6.02011706381125,5.47083877354301,10.5157474892398,7.93961754465191,0.768365313520667,-0.952533227494177,393.95293024196,313.002040465507,,,,36.8064012918334,7.85836106185967,,27.0255397433929,46.0669889712,51.6440861120999,0.7945163405010487,4.41899820151698,202.261836445561,586.202820153407,343633.7463558076
1176,WITCH-GLOBIOM,SSP4,2070,RCP19,WITCH-GLOBIOM-SSP4-19,528.327981151106,217.959636604177,49.3206762326629,135.6526849592,123.871771872402,20.053289269123,29.3675722051024,,70.6859386791977,35.5983658803433,35.0875727988544,41.827059387153,31.4101574770884,10.4169019100647,17.66251249613,,17.66251249613,11.1963667959147,4.18820840325497,7.00815839265973,,-3.53862954672054,0.121467147571333,5.61013862656706,1.53344578899139,13.802735825823099,10.9007159247714,-2.41511807470544,-1.12351147201509,425.557514593632,360.888130191492,,,,33.144004811069,5.6065267124102,,15.3743487185297,43.6885089712,49.3206762326629,0.8480360886967458,6.937733449722701,219.559877459252,586.202820153407,343633.7463558076
1177,WITCH-GLOBIOM,SSP4,2080,RCP19,WITCH-GLOBIOM-SSP4-19,573.152421381973,226.560143780096,50.3160527894451,184.077586241796,171.721422616917,20.9474816919842,30.2810594543002,,55.6819156371155,39.2832273291673,16.3986883078402,41.827059387153,36.6451837230884,5.18187566406467,6.25976971710226,,6.25976971699427,7.59508653286017,2.63804360607893,4.95704292678124,,-7.24566647539556,0.114142754186934,5.24450330517485,-2.47739982144898,18.385889198046502,15.1114851902887,-6.17704996741031,-1.06861650798525,441.77113706872,387.088594316889,,,,33.8043367807395,3.96563433970741,,9.40639944083754,41.3105089712,50.3160527894451,0.8762197478208613,10.4840913471467,232.84063237662,586.202820153407,343633.7463558076
1178,WITCH-GLOBIOM,SSP4,2090,RCP19,WITCH-GLOBIOM-SSP4-19,602.377154388157,233.666160149811,51.9455663211627,208.730690613233,194.448536511374,21.6695212619828,31.9577749535715,,49.1192604002433,43.3081933336882,5.81106706612321,41.827059387153,41.671688128688,0.155371258465043,1.46556678495899,,1.46556678452703,5.8266342281313,1.63650520500016,4.19012902313114,,-9.358983832506679,0.108141942766194,4.92049406451779,-4.846084687676179,20.7675270716154,17.1114712130009,-8.08717528685612,-1.2718085456505601,457.126218804708,405.024770200608,,,,36.1766571876945,3.35210321678732,,9.72387641576757,39.0254689712,51.9455663211627,0.8860239328640245,15.3451078431674,252.788742909527,586.202820153407,343633.7463558076
1179,WITCH-GLOBIOM,SSP4,2100,RCP19,WITCH-GLOBIOM-SSP4-19,632.77491011138,241.065207127655,54.3837540838826,229.353275664,221.096424206132,22.2467376926913,33.6159261120878,,46.8218295970946,42.7644831391553,4.05734645750733,41.827059387153,41.8270593847665,2.38659064145158e-09,1.04347853836075,,1.0434785379288,3.95129167158081,0.937423754388865,3.01386791719195,,-10.801623721255,0.101824319867016,4.63201272028002,-6.53208028702248,23.0912660864838,19.4564853301396,-9.35498844651756,-1.4466352747374498,471.622708556559,425.418436447228,,,,39.388514381408,2.41109433203597,,6.10098880574968,37.6921889712,54.3837540838826,0.9020312820586118,21.8512592463449,264.534877704287,586.202820153407,343633.7463558076
1180,WITCH-GLOBIOM,SSP4,2010,RCP26,WITCH-GLOBIOM-SSP4-26,489.011613959105,1.34381930309042,0.210657142076069,37.3074401558022,0.00081294853119721,11.3802376666605,12.0722455991232,,426.297994983724,0.0255715991410546,426.272423384583,133.467753740467,0.000571049135590909,133.467182691332,179.36815108197,,179.36815108197,113.462090161286,0.0250005500054637,113.437089611281,,35.303387759762,0.373231035955821,9.92264616043281,48.357332794364005,0.0013580574772324302,7.153947074535449e-05,31.966721093095302,3.33666666666667,333.164802572291,79.5359900633964,,,,63.8882801472334,58.3465433988967,,134.601238885157,60.6699765678901,0.210657142076069,0.23872866956328154,,65.6161143297057,1318.7434073162547,1739084.1743400851
1181,WITCH-GLOBIOM,SSP4,2020,RCP26,WITCH-GLOBIOM-SSP4-26,623.025860927835,23.0508409243599,2.47830999044144,45.6958852477636,2.18553713599147,12.7771263410682,16.4212859825971,,521.379623684401,3.07778493615029,518.301838748251,165.988303364274,0.16508321692802,165.823220147346,221.320683543923,,221.320683543923,134.070636776204,2.91270171922227,131.157935056982,,41.9902938651382,0.396288701834649,10.6597361666185,56.126442653317305,0.350668629818354,0.19232726796724903,39.4687195605951,2.52157430454302,435.463455072466,127.109154816471,,,,72.2280651913891,74.6136903444445,,168.20315596553,65.5368961785364,2.47830999044144,0.2918939656952812,0.006211296372210459,97.4213792987019,1318.7434073162547,1739084.1743400851
1182,WITCH-GLOBIOM,SSP4,2030,RCP26,WITCH-GLOBIOM-SSP4-26,509.416162044724,59.737541709759,11.8515867436898,51.7395158674968,16.1133796482465,14.4661225785674,22.0516614733654,,344.923956977912,29.4823874923237,315.441569485589,48.2594971218141,6.42734614836287,41.8321509734512,203.428045614107,,203.428045614107,93.2364142419916,23.0550413439608,70.1813728980308,,22.1593313749074,0.265571851539323,9.251146712022742,32.7978589902628,3.11060933776159,1.4179774090456898,21.9693943295519,0.189937045355448,404.020156174185,134.745344825383,,,,86.2691076647666,50.745966683642,,158.553243602134,59.9749772069199,11.8515867436898,0.3335114418580897,0.137700947997441,133.52049070612802,1318.7434073162547,1739084.1743400851
1183,WITCH-GLOBIOM,SSP4,2040,RCP26,WITCH-GLOBIOM-SSP4-26,567.208731409949,96.6504984961254,25.6413642162198,79.3673358055943,43.0962888986333,16.1393069131498,23.8559371757596,,320.36242917184,41.5427652215487,278.819663950292,43.2998936048899,17.081582206098,26.2183113987919,197.25118214309,,197.25118214309,79.8113534238606,24.4611830154507,55.3501704084099,,17.7386366946833,0.226728206854094,8.700798781072681,27.104710076974598,6.46874515445753,3.7924734230797297,18.0696971612889,-0.33106046660564403,453.382344846575,192.780563239633,,,,99.7591840044235,43.2005652950604,,156.902674436788,60.4935643899587,25.6413642162198,0.42520527195400637,0.26508879621593795,169.827449683077,1318.7434073162547,1739084.1743400851
1184,WITCH-GLOBIOM,SSP4,2050,RCP26,WITCH-GLOBIOM-SSP4-26,632.449608675616,136.842776775245,33.5146149277052,118.236000235943,82.5139450668714,17.6549722030611,25.7881703883741,,295.124886779926,42.2758465068666,252.849040273059,42.4158398656886,21.5288854636131,20.8869544020755,187.873450891062,,187.873450891062,64.8355960231748,20.7469610432535,44.0886349799213,,13.864287898241,0.192279471220926,7.93819351387954,21.9422011529271,10.135182762187,7.26122716588468,14.4634725100987,-0.599184611857705,500.572202887595,254.674196300867,,,,109.426462191476,35.2709079822043,,150.527912392762,60.0984511557955,33.5146149277052,0.5087661576726722,0.464746736556868,200.970244803934,1318.7434073162547,1739084.1743400851
1185,WITCH-GLOBIOM,SSP4,2060,RCP26,WITCH-GLOBIOM-SSP4-26,691.541504926666,158.32380519291,39.0589835718405,170.650016983927,138.209533049274,18.9613879668403,27.6161760932147,,271.642950095854,44.5466922088075,227.096257887046,42.2651505244196,26.613222368355,15.6519281560647,176.377508605596,,176.377508605596,53.0002909658381,17.9334698404525,35.0668211253856,,9.295802521118551,0.175513224372736,7.52367564962577,16.5215963079022,15.333316190105,12.1624389083361,9.961849620476631,-0.66604709935808,529.48757849822,302.156336090518,,,,115.515467706472,28.0534568985909,,140.690115143275,58.5875840083842,39.0589835718405,0.5706580255338959,0.765120669621651,227.198935213447,1318.7434073162547,1739084.1743400851
